customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,churn
CUST-000182,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer,84.8,3417.96,0,75.1,0
CUST-000183,Female,1,Yes,No,12,Yes,No phone service,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,25.53,280.8,1,391.7,0
CUST-000184,Male,0,No,No,72,Yes,No phone service,DSL,No,Yes,No,No internet service,One year,Yes,Electronic check,103.34,7176.26,0,78.8,1
CUST-000185,Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.24,317.38,2,210.3,1
CUST-000186,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Mailed check,102.92,5347.86,1,172.1,1
CUST-000187,Female,0,No,No,72,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card,82.73,5426.08,0,128.6,1
CUST-000188,Female,0,Yes,Yes,54,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,64.03,3388.13,0,146.8,0
CUST-000189,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No internet service,No,No,Two year,Yes,Mailed check,105.35,7719.59,1,114.2,1
CUST-000190,Female,0,No,No,3,Yes,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.53,242.7,2,213.5,0
CUST-000191,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,No,No,Month-to-month,No,Bank transfer,82.99,1527.39,0,318.9,1
CUST-000192,Male,1,Yes,No,72,Yes,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,78.94,5337.76,2,346.5,0
CUST-000193,Female,0,Yes,No,9,Yes,No phone service,DSL,No,No,No,No,Month-to-month,No,Bank transfer,91.94,709.72,1,236.5,1
CUST-000194,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.66,976.45,1,115.2,1
CUST-000195,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Credit card,105.39,4166.01,2,220.9,0
CUST-000196,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,18.0,578.13,0,192.2,0
CUST-000197,Male,0,No,No,42,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,18.0,736.08,1,216.7,0
CUST-000198,Male,0,No,Yes,33,Yes,No phone service,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,86.94,2668.41,0,56.9,1
CUST-000199,Male,0,No,Yes,36,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,57.47,2061.07,1,31.2,1
CUST-000200,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,69.4,989.85,0,291.0,1
CUST-000201,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No internet service,No,One year,Yes,Credit card,93.41,2838.71,2,171.2,0
CUST-000202,Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,58.12,1109.22,1,145.5,0
CUST-000203,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,65.34,1515.76,1,197.3,1
CUST-000204,Female,0,No,Yes,54,No,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,20.83,1155.98,1,48.5,0
CUST-000205,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No internet service,No,One year,Yes,Credit card,35.96,289.47,1,318.9,0
CUST-000206,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No internet service,Two year,No,Credit card,117.16,234.8,2,66.0,0
CUST-000207,Female,0,No,Yes,51,Yes,Yes,DSL,No,No,No internet service,No,Month-to-month,Yes,Electronic check,57.33,2507.04,2,30.9,1
CUST-000208,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,99.09,3192.9,1,296.0,0
CUST-000209,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,57.02,4026.42,1,434.0,0
CUST-000210,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Bank transfer,105.65,1608.9,0,80.6,1
CUST-000211,Male,1,Yes,No,28,Yes,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,66.24,1926.32,0,219.7,0
CUST-000212,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.33,2229.06,3,455.5,0
CUST-000213,Female,1,No,No,18,Yes,No,DSL,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,72.79,1234.95,2,27.4,0
CUST-000214,Male,1,No,No,14,Yes,No,DSL,Yes,No,No,No,Two year,No,Mailed check,56.63,683.5,3,189.8,0
CUST-000215,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Credit card,58.11,2787.71,1,275.0,0
CUST-000216,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Credit card,92.98,769.63,2,132.4,0
CUST-000217,Male,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,One year,No,Electronic check,117.81,1366.43,0,299.0,0
CUST-000218,Male,1,No,Yes,27,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,119.78,2970.51,0,236.2,1
CUST-000219,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.4,2738.8,2,83.1,1
CUST-000220,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No internet service,No,Two year,Yes,Bank transfer,73.0,1210.56,2,64.8,1
CUST-000221,Male,0,No,No,17,Yes,No,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,53.37,907.61,0,121.3,1
CUST-000222,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,89.72,2175.32,0,138.0,0
CUST-000223,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,93.43,3779.56,2,184.5,1
CUST-000224,Female,1,No,No,23,Yes,Yes,DSL,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,40.06,866.95,1,354.7,1
CUST-000225,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Bank transfer,50.61,3180.6,0,131.5,0
CUST-000226,Male,0,No,Yes,64,No,Yes,No,Yes,No,No,No,One year,Yes,Credit card,71.5,4008.7,1,190.9,0
CUST-000227,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Mailed check,18.0,427.77,1,342.3,0
CUST-000228,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,91.98,5991.07,2,268.5,0
CUST-000229,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,66.66,1894.67,1,184.1,0
CUST-000230,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.4,7797.77,1,157.9,1
CUST-000231,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,126.43,4860.17,2,36.0,1
CUST-000232,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,One year,No,Bank transfer,127.14,4443.19,3,158.1,0
CUST-000233,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer,84.61,484.27,1,388.4,0
CUST-000234,Male,0,No,No,11,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Two year,No,Credit card,60.95,641.34,1,117.0,0
CUST-000235,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Credit card,70.56,1645.13,1,275.4,1
CUST-000236,Female,0,Yes,No,64,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,103.63,5774.82,1,118.0,0
CUST-000237,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,One year,Yes,Credit card,45.62,1636.63,2,254.5,0
CUST-000238,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No internet service,Yes,No,One year,Yes,Bank transfer,136.81,2847.28,1,272.7,0
CUST-000239,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Two year,Yes,Electronic check,85.08,4134.02,1,131.9,0
CUST-000240,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,110.01,6347.61,2,122.1,1
CUST-000241,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No,Yes,No,One year,Yes,Electronic check,41.56,1240.99,2,236.9,0
CUST-000242,Male,0,No,Yes,35,No,Yes,Fiber optic,No,No,No internet service,No internet service,Month-to-month,No,Credit card,67.22,2433.1,2,245.2,0
CUST-000243,Male,1,No,Yes,32,Yes,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,18.0,525.25,0,258.4,0
CUST-000244,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Mailed check,125.64,3160.93,2,182.5,0
CUST-000245,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,90.19,1240.95,1,83.4,0
CUST-000246,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,87.14,1200.67,2,171.3,1
CUST-000247,Female,1,Yes,Yes,47,Yes,No,DSL,No,No internet service,No,No,Month-to-month,Yes,Credit card,71.9,3210.31,0,81.5,1
CUST-000248,Female,0,No,No,63,Yes,Yes,Fiber optic,No internet service,Yes,No,No,One year,No,Credit card,109.05,5942.85,2,230.8,0
CUST-000249,Female,1,No,Yes,24,Yes,No,DSL,No,No,No,Yes,One year,No,Bank transfer,59.88,1241.66,0,83.1,0
CUST-000250,Female,0,No,Yes,23,Yes,Yes,DSL,No internet service,No,Yes,No,Two year,Yes,Bank transfer,63.89,1454.73,0,107.9,0
CUST-000251,Male,0,No,No,4,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,67.25,268.27,3,164.2,0
CUST-000252,Female,0,Yes,No,3,Yes,Yes,No,No,Yes,No,No,Two year,No,Credit card,82.17,214.93,0,302.4,0
CUST-000253,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,82.96,6026.8,0,70.6,0
CUST-000254,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,154.34,2269.74,1,118.9,1
CUST-000255,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,145.45,9044.28,2,134.5,1
CUST-000256,Male,0,No,No,19,Yes,No,No,No,No,Yes,Yes,One year,No,Electronic check,18.0,313.54,0,219.0,0
CUST-000257,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer,65.71,392.7,1,97.3,1
CUST-000258,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No internet service,Yes,One year,Yes,Credit card,82.82,2600.4,3,68.4,1
CUST-000259,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,Yes,No,No,One year,Yes,Mailed check,133.4,6564.45,1,108.4,0
CUST-000260,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.53,2632.02,1,211.5,0
CUST-000261,Male,0,Yes,Yes,56,No,Yes,DSL,No,No internet service,No,No,Month-to-month,No,Mailed check,83.93,4387.86,2,33.9,1
CUST-000262,Female,1,Yes,No,13,Yes,No,No,No,No,Yes,No internet service,Two year,No,Credit card,18.0,216.76,1,274.0,0
CUST-000263,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,One year,No,Mailed check,49.59,3313.55,1,245.0,0
CUST-000264,Male,1,Yes,Yes,72,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,132.77,9061.68,0,239.9,0
CUST-000265,Male,0,No,Yes,72,No,Yes,Fiber optic,Yes,No,Yes,No internet service,One year,Yes,Bank transfer,96.51,6538.96,1,217.6,0
CUST-000266,Female,0,No,No,36,Yes,No,DSL,No internet service,No,No internet service,Yes,One year,No,Mailed check,40.05,1254.96,4,187.7,0
CUST-000267,Female,1,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,102.29,2043.34,1,106.5,0
CUST-000268,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,One year,No,Electronic check,63.41,1166.22,2,138.9,0
CUST-000269,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,86.5,503.64,0,135.8,1
CUST-000270,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,No,No internet service,Month-to-month,Yes,Electronic check,51.42,913.08,3,47.9,1
CUST-000271,Male,0,Yes,No,2,No,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,71.34,140.45,3,309.4,0
CUST-000272,Male,0,Yes,Yes,5,No,Yes,No,No,Yes,No,Yes,One year,No,Credit card,57.51,249.46,1,68.2,1
CUST-000273,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,128.62,4255.21,2,136.0,1
CUST-000274,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,Yes,One year,Yes,Bank transfer,83.92,1784.65,1,150.2,0
CUST-000275,Male,0,No,No,35,No,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Mailed check,89.16,2709.85,1,208.3,1
CUST-000276,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,94.23,4733.43,2,139.7,0
CUST-000277,Female,0,No,Yes,40,Yes,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,94.69,3318.49,1,114.9,1
CUST-000278,Female,0,No,No,37,Yes,Yes,DSL,No,No,No internet service,No,One year,No,Bank transfer,43.79,1434.02,2,266.6,0
CUST-000279,Male,0,No,No,28,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,48.02,1241.48,2,474.6,0
CUST-000280,Female,0,No,No,16,No,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,82.23,1195.33,1,370.8,0
CUST-000281,Male,1,No,Yes,9,No,No,DSL,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,61.63,573.47,1,187.0,0
CUST-000282,Male,1,No,No,20,Yes,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,69.58,1458.12,2,28.3,1
CUST-000283,Male,1,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,One year,Yes,Mailed check,90.08,2356.88,2,23.4,0
CUST-000284,Male,1,Yes,Yes,31,No,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,132.6,3659.46,3,266.6,1
CUST-000285,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,109.17,5805.35,1,184.2,0
CUST-000286,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Bank transfer,76.22,1880.79,2,194.2,0
CUST-000287,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,18.0,764.0,2,206.6,0
CUST-000288,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,No,Electronic check,73.66,440.34,2,117.3,0
CUST-000289,Male,1,Yes,No,37,Yes,No,Fiber optic,Yes,No internet service,No,No,Month-to-month,No,Mailed check,68.09,2206.15,1,178.7,1
CUST-000290,Female,0,No,Yes,35,Yes,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.95,2918.56,2,228.1,1
CUST-000291,Female,0,No,No,72,No,Yes,Fiber optic,No,No internet service,No,Yes,Month-to-month,No,Electronic check,122.61,8125.12,1,325.6,1
CUST-000292,Female,0,Yes,No,25,No,Yes,Fiber optic,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,64.07,1547.49,2,329.4,1
CUST-000293,Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,47.36,1165.82,1,245.0,1
CUST-000294,Female,0,No,Yes,50,Yes,No,DSL,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,25.63,1146.51,2,137.9,0
CUST-000295,Male,0,Yes,Yes,10,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.03,743.45,0,198.2,1
CUST-000296,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,93.65,3018.3,0,290.6,0
CUST-000297,Female,1,Yes,No,10,Yes,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,93.67,802.34,1,348.9,0
CUST-000298,Female,0,Yes,No,72,No,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card,84.91,5991.35,2,297.7,1
CUST-000299,Female,0,No,Yes,21,Yes,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,88.31,1655.87,1,133.1,1
CUST-000300,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,48.74,453.54,0,285.8,0
CUST-000301,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,No,Credit card,76.21,1501.11,0,127.3,1
CUST-000302,Male,0,No,Yes,36,Yes,No,DSL,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,98.47,3087.55,1,277.6,1
CUST-000303,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Two year,No,Credit card,53.84,2105.98,0,296.6,0
CUST-000304,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,46.17,2883.31,3,254.5,0
CUST-000305,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No internet service,No,One year,Yes,Credit card,94.24,1751.08,0,129.4,0
CUST-000306,Male,1,Yes,No,51,Yes,No,DSL,No internet service,No internet service,Yes,No,One year,No,Electronic check,52.68,2325.69,0,84.8,0
CUST-000307,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,126.88,634.54,1,152.2,1
CUST-000308,Female,1,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,69.45,756.32,3,234.5,0
CUST-000309,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,86.68,670.23,1,106.9,1
CUST-000310,Male,1,Yes,No,15,Yes,No,No,No,No,No,Yes,One year,Yes,Electronic check,110.9,1472.9,1,19.8,1
CUST-000311,Female,1,No,Yes,50,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,30.92,1563.5,0,310.4,0
CUST-000312,Female,0,Yes,No,18,No,No,DSL,Yes,No internet service,Yes,Yes,Two year,No,Credit card,113.03,2002.24,0,65.6,0
CUST-000313,Male,0,Yes,No,21,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.82,911.64,2,198.9,0
CUST-000314,Male,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Two year,No,Credit card,74.87,2486.08,0,213.8,0
CUST-000315,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,100.15,3967.86,2,109.1,1
CUST-000316,Female,1,No,No,21,Yes,Yes,DSL,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,57.19,1148.36,1,164.1,0
CUST-000317,Female,0,Yes,No,12,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,47.14,574.38,0,321.0,1
CUST-000318,Male,1,No,No,72,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,83.91,5602.55,2,24.9,1
CUST-000319,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,39.56,901.17,1,278.5,1
CUST-000320,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,One year,No,Electronic check,153.86,3145.16,0,183.4,1
CUST-000321,Male,0,Yes,Yes,26,Yes,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,55.57,1475.84,2,107.1,1
CUST-000322,Male,0,No,No,46,Yes,Yes,DSL,No,No internet service,No,No,One year,Yes,Electronic check,104.77,4968.07,2,214.3,0
CUST-000323,Female,0,No,No,7,Yes,No,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,100.82,688.3,0,141.2,1
CUST-000324,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,80.89,6077.3,2,192.7,0
CUST-000325,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,90.93,1949.41,1,250.6,0
CUST-000326,Male,0,No,No,47,Yes,No phone service,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,75.81,3527.09,3,258.0,1
CUST-000327,Female,0,No,No,9,Yes,No phone service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.17,668.4,2,141.8,1
CUST-000328,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,98.01,3015.68,1,251.2,0
CUST-000329,Female,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No internet service,Yes,One year,No,Bank transfer,48.0,3328.9,0,361.0,0
CUST-000330,Male,0,Yes,No,72,No,No,DSL,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,18.0,1328.64,1,72.1,0
CUST-000331,Female,0,No,No,46,Yes,No phone service,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,115.27,5517.6,1,106.3,0
CUST-000332,Female,1,No,No,14,Yes,No,Fiber optic,No internet service,No,Yes,No,One year,No,Electronic check,18.0,243.4,1,46.9,0
CUST-000333,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,100.87,7004.44,0,338.8,1
CUST-000334,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,87.95,444.08,2,181.6,0
CUST-000335,Male,1,No,Yes,14,No,No,DSL,No,No,No internet service,Yes,Two year,Yes,Mailed check,74.82,1052.5,0,162.9,0
CUST-000336,Female,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.8,874.41,0,232.2,1
CUST-000337,Male,0,No,No,6,Yes,No,DSL,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,80.52,456.9,1,262.2,1
CUST-000338,Male,0,No,No,19,Yes,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,76.18,1371.08,0,198.3,0
CUST-000339,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,177.83,9316.45,2,304.7,1
CUST-000340,Female,0,Yes,No,16,Yes,Yes,DSL,No internet service,No,Yes,No,One year,No,Mailed check,73.9,1143.63,1,169.3,1
CUST-000341,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,135.45,7416.32,0,72.1,0
CUST-000342,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,50.04,3751.6,1,314.3,0
CUST-000343,Female,1,No,Yes,40,Yes,Yes,DSL,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,100.6,3866.9,2,162.5,0
CUST-000344,Female,0,Yes,No,53,Yes,No,DSL,No,No,No internet service,No internet service,One year,No,Mailed check,76.79,4103.73,1,29.4,0
CUST-000345,Female,0,No,No,70,Yes,No,No,No,No internet service,Yes,Yes,One year,No,Electronic check,78.09,5259.34,2,0.0,1
CUST-000346,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No internet service,Yes,Yes,One year,No,Mailed check,103.51,2119.61,0,44.4,0
CUST-000347,Female,0,No,No,52,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,146.19,7185.31,0,120.6,1
CUST-000348,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card,102.65,2246.08,0,180.3,1
CUST-000349,Female,0,Yes,No,38,No,No,DSL,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,46.48,1789.97,0,206.0,0
CUST-000350,Male,0,Yes,Yes,58,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,76.52,4439.99,2,41.9,0
CUST-000351,Female,0,No,No,15,Yes,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,94.51,1298.5,2,148.9,1
CUST-000352,Male,0,Yes,No,2,Yes,No,DSL,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,83.42,158.02,0,119.6,1
CUST-000353,Male,0,No,No,13,Yes,No,DSL,No internet service,No,No,No internet service,One year,No,Electronic check,24.09,320.19,3,214.9,1
CUST-000354,Male,0,No,No,64,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.44,5671.95,1,253.6,0
CUST-000355,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Mailed check,62.53,787.51,1,321.6,0
CUST-000356,Male,0,No,Yes,62,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Credit card,83.15,5139.11,1,302.3,0
CUST-000357,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Mailed check,45.83,593.55,2,56.0,1
